is_drug_like,mol weight,logp,hydrogen donors,hydrogen acceptors
No,539.3880000000001,8.142700000000003,1,4
No,539.388,8.142700000000003,1,4
No,552.4270000000002,9.308699999999996,1,3
No,607.507,9.216499999999998,1,4
No,540.4980000000004,7.592700000000006,1,5
No,539.388,8.142700000000003,1,4
No,552.4270000000001,8.772,0,3
No,573.446,7.4721000000000055,1,4
No,588.4380000000003,8.153900000000004,1,5
No,609.5010000000001,7.090300000000005,1,5
No,538.4000000000001,8.747699999999998,1,3
No,539.5100000000003,8.197700000000005,1,4
No,538.4000000000001,8.747699999999998,1,3
No,541.4860000000003,6.987700000000006,1,6
No,541.504,5.952700000000005,1,5
No,555.531,6.342800000000006,1,5
No,561.0100000000003,6.957000000000005,1,7
No,524.3730000000002,8.879199999999997,1,3
No,496.9450000000001,7.682300000000004,1,5
No,568.0460000000004,5.645800000000004,1,7
No,629.9190000000001,7.4961000000000055,1,5
Yes,346.6450000000001,4.038900000000003,0,3
No,530.4370000000001,3.6167000000000025,2,4
No,530.4370000000001,3.6167000000000025,2,4
No,542.4920000000002,4.684500000000003,3,5
No,574.49,3.366100000000001,3,5
No,560.4630000000002,2.9776000000000016,3,5
No,560.4630000000002,2.9776000000000016,3,5
Yes,391.44000000000017,3.0430800000000016,1,6
Yes,396.4560000000002,2.5118000000000014,2,6
Yes,382.42900000000014,2.469300000000001,2,6
Yes,383.47000000000025,2.03428,1,7
Yes,388.4860000000003,1.5029999999999994,2,7
Yes,402.51300000000026,2.1571,1,7
Yes,369.4430000000002,1.78668,1,7
Yes,388.4860000000002,1.9095,1,7
Yes,360.4320000000002,1.2129,2,7
Yes,348.4470000000001,2.55128,1,6
Yes,367.4900000000002,2.674100000000001,1,6
Yes,353.46300000000014,2.02,2,6
Yes,411.52800000000013,1.54868,1,7
Yes,416.54400000000015,1.0174000000000014,2,7
Yes,332.4040000000001,2.0576799999999995,1,6
Yes,365.5030000000001,2.4147800000000004,1,7
Yes,370.5190000000001,1.8835000000000002,2,7
Yes,428.5840000000001,1.4121799999999998,1,8
No,391.90600000000006,5.1959200000000045,0,4
No,395.86900000000014,5.026600000000003,0,4
Yes,407.9050000000001,4.896100000000004,0,5
No,395.86900000000014,5.026600000000003,0,4
No,430.3140000000001,5.680000000000004,0,4
Yes,396.8570000000001,4.421600000000002,0,5
Yes,392.89400000000006,4.590920000000004,0,5
Yes,381.87100000000004,3.621000000000002,0,5
Yes,381.8710000000001,3.621000000000002,0,5
Yes,377.879,4.887500000000003,0,4
Yes,382.85500000000013,4.183920000000003,0,6
Yes,425.5180000000002,2.3711,0,7
Yes,353.3940000000001,0.4910999999999994,0,8
Yes,353.39000000000016,1.6590200000000002,0,8
Yes,353.39000000000016,1.6590199999999997,0,8
Yes,383.3780000000001,2.2325999999999997,1,6
Yes,369.35100000000006,1.8424999999999998,1,6
Yes,327.39200000000017,1.8806999999999998,0,6
Yes,313.3650000000001,1.4906,0,6
Yes,353.3520000000001,2.8717000000000015,0,5
Yes,382.85900000000015,3.016000000000002,0,6
Yes,329.40800000000013,1.6901999999999997,1,6
Yes,341.4190000000002,1.9557999999999998,0,6
Yes,353.394,0.4910999999999994,0,8
Yes,339.3670000000002,0.48069999999999924,1,8
Yes,339.3670000000002,0.48069999999999924,1,8
Yes,354.3780000000001,1.0540199999999995,0,9
Yes,339.3670000000002,0.48069999999999924,1,8
Yes,430.4800000000002,1.3973999999999993,0,9
Yes,368.37600000000015,2.45962,0,8
Yes,337.42699999999996,2.938600000000001,1,5
Yes,339.418,3.9158000000000026,0,4
Yes,371.87199999999996,3.5920000000000023,1,5
Yes,385.899,3.9821000000000035,1,5
Yes,399.92600000000004,4.372200000000004,1,5
Yes,413.9530000000001,4.762300000000004,1,5
Yes,387.9150000000001,4.228100000000004,1,5
Yes,389.91200000000003,3.1549000000000014,1,6
Yes,421.87900000000013,4.083200000000003,1,5
Yes,421.87900000000013,4.083200000000003,1,5
Yes,405.91100000000006,2.1704,1,6
Yes,373.86300000000006,4.221600000000004,0,4
Yes,367.884,4.787800000000004,0,4
Yes,369.9,4.878100000000005,0,4
Yes,335.455,4.224700000000004,0,4
No,579.528,7.032200000000007,2,6
No,567.52,7.833500000000006,1,4
No,603.5749999999999,7.382000000000007,1,5
No,554.3990000000002,7.851700000000006,2,4
No,554.3990000000002,7.851700000000006,2,4
No,538.4000000000001,8.747699999999998,1,3
No,538.4000000000001,8.747699999999998,1,3
No,647.584,7.080200000000006,2,6
No,647.584,7.080200000000006,2,6
No,597.5459999999999,7.891500000000006,2,5
No,637.545,6.673200000000006,2,7
No,603.5749999999999,7.953000000000006,2,6
No,653.6129999999999,7.1417000000000055,2,7
No,583.519,7.895900000000007,2,5
No,597.5459999999999,7.891500000000007,2,5
No,500.42900000000014,7.737500000000005,1,4
No,486.4020000000001,7.434500000000005,2,4
No,539.5100000000004,7.439000000000008,0,4
No,611.573,7.934000000000006,2,5
No,581.4470000000002,6.0884000000000045,0,5
No,484.43000000000023,7.771400000000005,1,3
No,581.4470000000002,6.452600000000005,1,5
No,589.548,6.9919000000000056,1,5
No,539.5100000000003,7.8032000000000075,1,4
No,539.5100000000003,8.197700000000006,1,4
No,567.5640000000003,8.235800000000006,1,4
No,611.573,7.934000000000006,2,5
No,653.613,7.1417000000000055,2,7
No,562.5640000000004,5.814100000000003,1,5
No,579.0190000000005,6.328400000000004,1,5
No,591.0550000000001,6.197900000000006,1,6
No,528.4390000000002,7.469600000000005,2,4
No,528.4390000000001,7.469600000000005,2,4
No,1238.254,8.533800000000012,2,18
No,1138.1370000000002,6.967800000000014,2,17
No,1767.7060000000004,14.134499999999985,3,22
No,1222.2549999999999,8.315500000000013,2,17
No,1206.216,7.032500000000012,4,17
No,742.6440000000001,6.852000000000007,2,8
No,874.8030000000002,6.9018000000000095,2,11
No,839.8049999999998,8.556200000000006,2,8
No,980.9270000000002,8.48080000000001,2,12
No,1356.3459999999998,6.1485000000000065,4,22
No,1390.4029999999998,8.977300000000012,2,21
No,1051.0149999999999,6.968200000000012,2,15
No,1267.2920000000004,8.757500000000007,1,19
No,1209.2120000000002,8.48750000000001,2,18
No,2650.703999999999,14.924199999999978,4,40
No,823.8059999999999,9.3198,2,7
No,589.5190000000002,7.800500000000006,2,5
No,800.724,6.910600000000008,1,8
No,932.883,6.960400000000011,1,11
No,1238.2539999999997,7.921700000000015,2,17
No,730.7330000000002,7.51130000000001,0,7
Yes,391.4210000000001,4.229200000000004,1,2
Yes,384.4400000000002,0.4508000000000003,2,5
Yes,392.5030000000002,3.1735000000000015,1,4
Yes,400.43900000000025,0.3824000000000001,2,6
Yes,271.31999999999994,3.1062200000000013,0,5
Yes,333.391,4.464800000000004,0,5
Yes,297.35800000000006,3.675200000000002,0,5
Yes,325.4120000000001,4.455400000000004,0,5
Yes,347.41800000000006,4.388600000000004,0,5
Yes,313.40100000000007,4.0953000000000035,0,5
Yes,325.2900000000001,3.8275000000000023,0,5
Yes,353.2220000000001,3.9689000000000014,0,5
Yes,313.40099999999995,4.095300000000003,0,5
Yes,314.42900000000003,4.083400000000004,0,4
Yes,301.34599999999995,2.9442000000000013,0,6
Yes,285.3469999999999,3.3602000000000016,0,5
Yes,299.37399999999997,3.9212000000000025,0,5
Yes,348.3530000000002,3.2531000000000017,0,6
Yes,350.24699999999996,2.8364200000000013,0,6
Yes,392.3280000000001,3.8255000000000026,0,6
Yes,287.31899999999996,2.2901,1,6
Yes,325.29,3.816600000000003,0,5
Yes,314.42900000000003,3.939300000000003,0,4
Yes,286.37499999999994,3.303200000000002,0,4
Yes,326.4400000000001,4.227500000000004,0,4
Yes,313.357,2.7792000000000012,1,6
Yes,311.38500000000005,3.849300000000002,0,5
Yes,340.38300000000004,2.3147,1,6
Yes,315.373,3.0252000000000008,1,6
Yes,342.36100000000005,4.235700000000004,0,4
Yes,327.38400000000007,3.085700000000001,0,6
Yes,312.3730000000001,2.4846000000000004,1,6
Yes,393.35600000000005,3.8136000000000028,0,5
Yes,354.3720000000001,4.379800000000003,0,4
Yes,364.396,3.6732000000000022,0,6
Yes,392.32800000000003,3.8255000000000026,0,6
Yes,339.317,4.001600000000003,0,5
Yes,370.4530000000001,3.197000000000002,0,7
Yes,327.30600000000004,4.073500000000003,0,5
Yes,341.28900000000004,2.9315000000000007,1,6
Yes,355.31600000000003,3.238000000000002,0,6
Yes,285.2250000000001,2.950100000000001,0,5
Yes,341.3330000000001,4.247600000000003,0,5
Yes,314.307,3.4555000000000025,0,4
Yes,327.30600000000004,4.073500000000003,0,5
Yes,351.42800000000005,2.6214000000000013,0,7
Yes,378.30100000000004,3.6514000000000024,0,6
Yes,392.2840000000001,2.5094000000000003,1,7
Yes,406.3110000000001,2.815900000000001,0,7
Yes,355.36000000000007,4.636100000000003,0,5
Yes,355.36000000000007,4.636100000000003,0,5
Yes,390.31200000000007,3.579500000000002,0,6
Yes,355.36000000000007,4.636100000000003,0,5
Yes,355.36000000000007,4.636100000000003,0,5
No,367.4240000000001,5.024600000000004,0,5
Yes,315.373,3.084100000000001,0,6
Yes,343.4270000000002,3.7218000000000027,0,6
Yes,343.427,3.8643000000000027,0,6
Yes,356.47000000000014,3.779500000000003,0,6
Yes,329.40000000000003,3.4742000000000015,0,6
Yes,342.4430000000001,3.389400000000002,0,6
Yes,328.37200000000007,1.982,1,7
No,353.3970000000001,5.237900000000004,0,5
Yes,329.40000000000003,3.4742000000000015,0,6
Yes,343.427,3.8643000000000027,0,6
Yes,390.35600000000005,4.165600000000002,1,4
Yes,312.413,4.700300000000004,0,4
Yes,355.36000000000007,3.191200000000001,1,4
Yes,379.36,2.7737000000000007,0,7
Yes,341.333,2.9452000000000007,1,4
Yes,369.3870000000001,3.5813000000000024,1,4
Yes,335.71299999999997,4.023600000000003,0,5
Yes,319.66999999999996,3.6035000000000013,0,5
Yes,325.2900000000001,3.8275000000000015,0,5
Yes,328.41600000000005,2.8775000000000013,1,6
Yes,384.3770000000001,4.397100000000004,0,5
Yes,413.4990000000002,4.5023000000000035,0,7
Yes,354.45400000000006,3.5332000000000026,0,6
Yes,348.39700000000005,4.151900000000003,0,5
Yes,328.416,3.1431000000000013,0,6
Yes,312.4169999999999,3.9067000000000025,0,5
Yes,347.44000000000005,3.242600000000002,0,6
Yes,328.4160000000001,3.1415000000000015,0,6
Yes,340.427,3.1431000000000013,0,6
Yes,331.4160000000001,3.7218000000000027,0,6
Yes,345.4430000000001,4.110300000000003,0,6
Yes,359.47000000000014,4.500400000000004,0,6
Yes,373.4970000000001,4.888900000000005,0,6
Yes,331.4160000000001,3.720200000000003,0,6
Yes,343.427,3.8643000000000027,0,6
Yes,345.4430000000001,4.110300000000003,0,6
Yes,329.40000000000003,3.3317000000000014,0,6
Yes,339.317,4.216000000000003,0,5
Yes,356.47000000000014,3.779500000000003,0,6
Yes,370.4970000000002,4.168000000000004,0,6
Yes,356.47,3.781100000000003,0,6
Yes,370.49700000000007,4.171200000000003,0,6
Yes,384.52400000000017,4.559700000000004,0,6
Yes,370.4970000000001,4.1696000000000035,0,6
Yes,343.4270000000001,3.8643000000000036,0,6
Yes,356.47000000000014,3.779500000000003,0,6
Yes,370.4970000000002,4.1696000000000035,0,6
Yes,372.51300000000015,4.415600000000004,0,6
Yes,358.44200000000006,2.6737,1,7
Yes,372.4690000000001,3.017500000000002,0,7
Yes,342.44300000000004,3.4373000000000014,1,6
Yes,347.39000000000004,3.4238000000000017,0,6
Yes,368.4370000000001,4.490340000000004,0,7
Yes,354.41000000000014,4.1819200000000025,0,7
Yes,413.4990000000002,4.5023000000000035,0,7
Yes,377.41600000000005,3.1819000000000015,0,7
Yes,387.38600000000014,4.555500000000004,0,6
Yes,382.3420000000001,3.2837200000000015,0,7
No,401.86900000000014,5.6780000000000035,0,5
Yes,341.3330000000001,4.247600000000004,0,5
Yes,377.87200000000007,4.517700000000004,0,6
Yes,323.343,3.950400000000003,0,5
Yes,305.35299999999995,3.6548000000000025,0,5
Yes,350.4220000000001,4.2805000000000035,0,6
Yes,368.4120000000001,4.4196000000000035,0,6
Yes,350.4220000000001,4.2805000000000035,0,6
Yes,355.36000000000007,4.636100000000003,0,5
Yes,343.4270000000001,3.8643000000000027,0,6
Yes,356.47000000000014,3.779500000000003,0,6
Yes,323.3430000000001,3.950400000000003,0,5
Yes,370.432,2.2771999999999997,1,6
Yes,468.5050000000001,3.211800000000002,0,7
Yes,423.5460000000001,2.852380000000001,1,8
Yes,429.50000000000006,3.985680000000003,0,7
Yes,390.413,3.5516000000000023,0,5
Yes,443.5270000000001,4.126780000000004,0,7
Yes,478.5000000000003,3.0520000000000014,0,7
Yes,434.4970000000001,1.7962999999999996,1,8
Yes,468.50500000000017,3.211800000000002,0,7
Yes,448.52400000000017,1.9373999999999998,1,8
Yes,443.52700000000016,4.015300000000003,0,7
Yes,423.54600000000016,2.740900000000001,1,8
Yes,429.5000000000001,4.146800000000003,0,7
Yes,454.4780000000001,3.0707000000000013,0,7
Yes,402.95500000000015,3.7290000000000028,1,6
Yes,388.9280000000001,3.3389000000000024,1,6
Yes,374.47400000000016,1.76702,1,9
Yes,374.47400000000016,1.76702,1,9
Yes,402.95500000000015,3.7290000000000028,1,6
Yes,402.95500000000015,3.7290000000000028,1,6
Yes,383.4200000000002,2.14752,0,9
Yes,427.96500000000015,3.902000000000003,0,7
Yes,399.48400000000015,1.9400200000000003,0,10
Yes,411.9010000000002,4.109500000000003,0,6
Yes,490.5650000000002,3.6910200000000026,0,10
No,519.046,5.653000000000005,0,7
Yes,453.41700000000014,2.990120000000002,0,9
Yes,481.89800000000025,4.952100000000003,0,6
Yes,497.9620000000002,4.744600000000003,0,7
Yes,469.4810000000001,2.7826200000000014,0,10
No,504.49400000000026,2.6389000000000014,1,8
Yes,494.6370000000002,4.286200000000005,1,8
No,524.4750000000001,3.913300000000002,0,7
No,611.6940000000001,6.633100000000005,0,8
No,578.6610000000002,5.171300000000006,1,8
No,508.66400000000027,4.328700000000005,1,8
No,581.6530000000001,3.5778000000000025,0,9
Yes,482.5320000000002,3.2543000000000024,0,7
No,541.6970000000001,5.790500000000007,0,8
No,507.6800000000003,4.295100000000003,1,8
No,577.6770000000002,5.137700000000005,1,8
No,538.6900000000002,3.6896000000000035,2,9
Yes,479.6220000000002,4.750100000000006,1,7
No,512.6550000000001,6.211900000000006,0,7
Yes,478.5000000000003,3.0520000000000014,0,7
Yes,395.40300000000013,2.9501800000000014,1,6
Yes,400.41900000000015,2.4189000000000007,2,6
Yes,386.3920000000001,2.3764000000000003,2,6
No,351.531,5.390800000000004,2,2
No,351.531,5.390800000000003,2,2
No,431.62100000000004,5.5827000000000035,3,3
No,431.62100000000004,5.7252000000000045,3,3
Yes,392.89000000000016,4.245400000000003,1,3
Yes,394.4250000000001,3.8702000000000023,1,3
Yes,463.52800000000013,4.569400000000004,2,3
Yes,364.3710000000001,3.474000000000002,1,3
Yes,402.4450000000002,2.7006000000000014,2,3
Yes,312.3770000000001,1.3547999999999991,2,5
Yes,351.33200000000005,2.3926000000000007,1,4
Yes,375.27000000000015,3.2177000000000016,1,3
Yes,392.37500000000017,0.9941999999999993,1,7
Yes,398.4670000000002,0.9703000000000012,2,5
Yes,357.41400000000016,0.6971,2,5
Yes,384.44000000000017,0.5802000000000005,2,5
Yes,400.43900000000025,0.1642000000000009,2,6
No,376.5810000000002,5.657300000000008,3,3
No,372.5050000000001,5.633100000000007,2,4
No,286.41499999999996,5.066300000000005,2,2
No,314.469,5.846500000000006,2,2
Yes,402.5310000000002,4.995600000000007,3,5
No,444.61200000000025,6.164300000000008,3,5
No,514.3260000000002,4.682100000000003,2,4
Yes,486.3410000000002,4.114500000000003,2,4
No,521.3460000000002,4.414680000000003,2,5
No,508.59400000000045,3.5489000000000015,2,6
No,506.5780000000004,3.302900000000002,2,6
No,530.5470000000004,3.5481000000000025,2,6
Yes,478.5240000000004,2.5227000000000004,2,6
No,534.5630000000004,3.8705000000000025,2,6
No,518.6140000000006,3.1724000000000014,2,7
No,523.0330000000004,3.8172000000000024,2,6
No,526.5400000000003,2.985000000000001,2,7
Yes,490.56000000000046,2.3922000000000008,2,7
No,556.6100000000002,4.011200000000002,2,7
No,515.6140000000004,3.281480000000001,2,7
No,530.6690000000003,4.287200000000003,2,6
No,548.6840000000003,4.197000000000003,2,7
No,548.6400000000003,3.181000000000002,2,8
No,520.6300000000006,3.418400000000002,2,7
No,542.5710000000005,2.9980800000000007,2,8
No,514.5860000000006,2.43048,2,8
No,505.5900000000004,3.9079000000000033,2,5
No,544.5460000000003,4.585860000000002,2,7
No,555.5820000000002,3.1602000000000015,2,8
No,518.6580000000006,4.102900000000003,1,6
No,526.5840000000005,3.7120000000000024,1,6
No,516.6420000000006,3.856900000000002,1,6
No,502.6150000000005,3.466800000000002,1,6
No,530.6000000000005,4.034400000000003,1,6
No,504.5870000000005,2.3130999999999995,1,7
Yes,490.5790000000004,3.5973000000000024,1,5
No,530.6250000000005,3.229400000000002,1,7
Yes,473.5770000000004,2.853200000000001,1,6
Yes,474.5650000000004,2.2481999999999998,1,7
Yes,498.5870000000005,2.7248799999999997,1,7
Yes,491.5670000000004,2.992300000000001,1,6
Yes,474.5650000000004,2.2482000000000006,1,7
No,517.6700000000005,4.707900000000004,1,5
No,540.5990000000005,3.466580000000002,1,7
No,533.5920000000004,3.0250600000000007,1,8
No,538.5830000000004,3.220580000000001,1,7
Yes,497.5990000000005,3.329880000000001,1,6
No,525.5840000000004,3.8974800000000025,1,6
Yes,469.5450000000004,2.5496800000000004,1,6
No,539.5830000000003,3.454600000000002,1,7
No,567.5680000000004,4.022200000000002,1,7
Yes,474.56100000000043,2.6866000000000003,1,6
No,540.6110000000002,4.305600000000004,1,6
No,538.5950000000004,4.059600000000003,1,6
No,566.5800000000004,4.627200000000004,1,6
No,510.5410000000004,3.2794000000000016,1,6
No,567.5680000000004,4.022200000000002,1,7
No,554.6260000000004,4.071080000000003,1,7
No,500.60300000000046,2.970880000000001,1,7
No,526.5720000000005,3.292480000000001,1,7
Yes,470.5330000000004,1.9446799999999993,1,7
Yes,475.5930000000005,3.0992000000000015,1,6
Yes,476.5810000000005,2.494200000000001,1,7
Yes,482.31300000000016,3.6274000000000015,1,5
Yes,497.5050000000002,4.671000000000003,1,5
No,525.6240000000005,6.100600000000005,1,4
No,523.6080000000003,5.854600000000005,1,4
No,545.6360000000004,4.716900000000004,1,5
Yes,493.5420000000003,4.580080000000003,1,5
Yes,453.27100000000013,3.9937000000000022,1,4
Yes,466.3100000000002,4.9071200000000035,1,3
Yes,491.43000000000023,3.1081200000000013,1,5
No,518.6580000000006,4.021220000000003,1,6
No,516.6420000000006,3.7752200000000027,1,6
No,544.6270000000003,4.342820000000003,1,6
Yes,484.369,4.7173200000000035,1,3
Yes,491.38900000000007,4.449900000000004,1,4
Yes,491.38900000000007,4.449900000000004,1,4
No,513.6130000000004,5.876420000000005,1,4
Yes,470.34200000000016,4.408900000000004,1,3
Yes,442.2880000000002,3.628700000000002,1,3
Yes,403.4570000000001,3.7436000000000025,1,3
Yes,405.47300000000007,3.989600000000003,1,3
No,468.5320000000002,5.069980000000005,1,4
Yes,480.54300000000023,4.998080000000004,1,4
Yes,498.32700000000017,4.976500000000002,1,3
No,459.49600000000015,5.247100000000004,1,3
No,461.51200000000017,5.337400000000005,1,3
Yes,498.32700000000017,4.976500000000002,1,3
No,505.3470000000002,4.709080000000003,1,4
Yes,431.51100000000014,4.523800000000004,1,3
No,459.4960000000001,5.091400000000005,1,3
Yes,466.51600000000013,4.823980000000004,1,4
Yes,453.34000000000015,3.6648000000000023,1,4
Yes,468.5320000000002,4.7084000000000055,1,4
Yes,471.33000000000015,3.8039000000000023,1,4
Yes,462.50000000000017,4.732400000000004,1,4
Yes,482.51500000000016,4.060380000000004,1,5
Yes,447.51000000000016,3.760200000000003,1,4
Yes,475.4950000000001,4.327800000000003,1,4
No,505.3470000000002,4.709080000000003,1,4
No,516.5730000000004,3.4734000000000016,1,6
Yes,468.5320000000002,4.7084000000000055,1,4
Yes,469.5200000000002,4.464980000000003,1,5
No,508.59400000000045,3.5489000000000015,2,6
Yes,492.55100000000044,2.9128000000000007,2,6
Yes,494.5670000000004,3.158800000000001,2,6
Yes,492.5510000000004,2.9128000000000007,2,6
Yes,480.5400000000004,2.768700000000001,2,6
Yes,480.5400000000004,2.768700000000001,2,6
Yes,492.5510000000004,2.9128000000000007,2,6
No,520.6050000000004,3.6930000000000023,2,6
Yes,484.52800000000036,1.7410999999999999,3,7
Yes,468.52900000000034,2.768700000000001,2,6
No,512.5380000000004,1.9217999999999995,2,8
Yes,498.5110000000004,1.8333999999999993,3,7
No,524.5930000000003,2.6654,3,7
Yes,479.5120000000004,1.9176999999999997,2,7
Yes,461.5220000000004,1.7785999999999995,2,7
Yes,461.5220000000004,1.7785999999999995,2,7
Yes,450.5390000000003,2.2839,2,6
Yes,452.55500000000035,2.3742,2,6
Yes,438.5280000000003,1.9840999999999995,2,6
Yes,476.5520000000004,3.676400000000002,2,5
Yes,456.4770000000002,3.6338000000000017,2,5
Yes,456.4770000000002,3.6338000000000017,2,5
Yes,474.4670000000002,3.7729000000000026,2,5
Yes,491.5670000000003,2.4379,2,6
Yes,494.54200000000037,3.6244000000000023,2,5
Yes,407.44500000000016,3.352000000000002,2,4
Yes,412.49000000000035,1.4968,2,6
Yes,384.4360000000003,0.7165999999999999,2,6
Yes,414.5060000000004,1.7428,2,6
Yes,430.50500000000034,0.8592999999999991,3,7
Yes,379.39100000000013,2.5718000000000005,2,4
Yes,385.39500000000015,1.7901999999999998,3,5
Yes,393.4180000000002,2.961900000000001,2,4
Yes,393.4180000000002,2.961900000000001,2,4
Yes,409.46100000000024,3.5980000000000025,2,4
Yes,409.46100000000024,3.5980000000000025,2,4
Yes,425.46000000000015,2.7145,3,5
Yes,385.4240000000003,0.1115999999999997,2,7
Yes,380.37900000000013,1.9667999999999997,2,5
No,520.6300000000006,3.418400000000002,2,7
No,520.6300000000006,3.418400000000002,2,7
No,546.5990000000004,3.740000000000003,2,7
No,546.5990000000004,3.740000000000003,2,7
No,506.6030000000006,3.1724000000000014,2,7
Yes,494.5670000000004,3.302900000000002,2,6
No,556.6100000000002,4.011200000000002,2,7
No,555.6220000000002,4.616200000000004,2,6
No,507.60600000000045,4.153900000000003,2,5
No,519.6420000000005,4.023400000000003,2,6
Yes,337.416,2.6602000000000015,3,5
Yes,405.57900000000024,4.783800000000004,2,4
No,401.59100000000024,5.977500000000006,1,3
No,379.5850000000001,5.845700000000005,1,3
No,401.59100000000024,5.953900000000005,1,3
No,497.7640000000004,8.460600000000007,1,3
Yes,211.217,-0.2512000000000004,4,4
Yes,337.113,0.35339999999999994,4,4
Yes,119.11999999999999,-1.9128,3,3
Yes,115.13199999999998,-0.7191000000000003,2,2
Yes,115.13199999999999,-0.7427000000000004,2,2
Yes,361.43800000000005,2.9924000000000017,3,5
Yes,487.33400000000006,3.597000000000003,3,5
No,444.61200000000025,6.164300000000008,3,5
No,398.58700000000016,6.9315000000000095,2,3
Yes,335.4730000000001,3.3025000000000024,2,4
Yes,319.40500000000014,2.834000000000002,2,4
Yes,332.4480000000001,2.5795000000000017,2,3
Yes,346.47500000000014,3.0624000000000016,2,3
Yes,335.473,3.302500000000002,2,4
Yes,332.44800000000004,2.5795000000000003,2,3
Yes,346.4750000000001,3.062400000000001,2,3
Yes,335.473,3.302500000000002,2,4
Yes,333.43600000000004,1.9744999999999995,2,4
Yes,333.43600000000004,1.9744999999999995,2,4
Yes,336.461,2.6975000000000007,2,5
Yes,349.50000000000006,3.610920000000003,2,4
Yes,349.50000000000006,3.610920000000002,2,4
Yes,349.50000000000006,3.610920000000003,2,4
Yes,369.918,3.9559000000000024,2,4
Yes,369.918,3.9559000000000024,2,4
Yes,369.918,3.9559000000000024,2,4
No,374.6090000000002,6.932500000000009,2,2
Yes,321.44599999999997,2.9124000000000017,2,4
Yes,349.50000000000006,3.6926000000000023,2,4
Yes,319.4300000000001,2.5223000000000004,2,4
Yes,323.418,1.7587,2,5
Yes,355.4630000000001,3.4099200000000023,2,4
Yes,359.42600000000004,3.2406000000000015,2,4
Yes,375.88100000000003,3.754900000000003,2,4
Yes,371.46200000000005,3.110100000000002,2,5
Yes,346.475,3.2333000000000016,2,3
Yes,318.421,2.1894,2,3
Yes,322.43399999999997,2.3074000000000003,2,5
Yes,319.40500000000003,2.8340000000000014,2,4
No,830.8720000000002,8.863020000000006,3,5
No,844.8990000000002,9.253120000000003,3,5
No,858.9260000000003,9.643220000000001,3,5
No,802.8180000000002,8.082820000000009,3,5
No,816.8450000000003,8.472920000000006,3,5
No,830.8720000000002,8.863020000000006,3,5
Yes,312.75600000000003,3.2917000000000014,2,4
Yes,326.7830000000001,3.334200000000002,2,4
Yes,340.8100000000001,3.724300000000002,2,4
Yes,340.8100000000001,3.6426200000000017,2,4
Yes,340.8100000000001,3.6426200000000017,2,4
Yes,340.8100000000001,3.6426200000000017,2,4
Yes,354.83700000000016,3.9510400000000025,2,4
Yes,356.8090000000001,3.3428000000000013,2,5
Yes,356.8090000000001,3.3428000000000013,2,5
Yes,356.80900000000014,3.3428000000000013,2,5
Yes,342.7820000000001,3.0398000000000014,3,5
Yes,369.8520000000001,3.4002000000000008,2,5
Yes,369.8520000000001,3.4002000000000008,2,5
Yes,397.90600000000006,4.180400000000002,2,5
Yes,409.917,4.324500000000003,2,5
Yes,395.89000000000004,3.934400000000003,2,5
Yes,381.863,3.5443000000000016,2,5
Yes,344.7730000000001,3.473300000000002,2,4
Yes,344.7730000000001,3.473300000000002,2,4
Yes,344.7730000000001,3.473300000000002,2,4
Yes,362.7630000000001,3.612400000000002,2,4
Yes,361.2280000000001,3.9876000000000023,2,4
Yes,361.2280000000001,3.9876000000000023,2,4
Yes,395.67300000000006,4.641000000000003,2,4
Yes,395.67300000000006,4.641000000000003,2,4
Yes,394.78000000000003,4.353000000000002,2,4
Yes,394.78000000000003,4.353000000000002,2,4
Yes,394.78000000000003,4.353000000000002,2,4
Yes,405.67900000000003,4.096700000000003,2,4
Yes,368.8200000000001,3.5368000000000013,2,5
Yes,332.81200000000007,3.3957000000000015,2,5
Yes,327.7710000000001,2.7292000000000005,2,5
Yes,327.7710000000001,2.7292000000000005,2,5
Yes,333.819,2.5774,2,5
Yes,402.2810000000001,3.659600000000002,1,5
Yes,361.2280000000001,3.9876000000000023,2,4
No,697.0570000000001,13.049099999999976,0,4
No,725.1110000000001,13.829299999999972,0,4
No,528.4610000000001,6.346720000000006,1,4
No,548.8790000000001,6.691700000000005,1,4
Yes,452.36300000000017,4.6090000000000035,1,4
Yes,431.3230000000001,4.988800000000004,2,3
No,535.4970000000001,5.073400000000004,1,5
No,529.4680000000001,6.270300000000006,1,5
No,632.0130000000001,7.156100000000007,1,5
Yes,364.44900000000007,2.8351000000000015,2,4
Yes,392.5030000000001,3.4380000000000024,1,4
No,576.5219999999999,4.694320000000003,3,7
Yes,352.142,3.1926000000000014,0,3
Yes,448.4240000000001,4.0542000000000025,1,6
Yes,437.4010000000001,3.177900000000001,1,6
Yes,351.797,2.4312400000000007,1,4
Yes,419.81900000000013,3.329220000000002,1,6
Yes,445.51900000000023,4.654200000000004,3,5
Yes,387.4830000000002,4.953400000000006,2,4
Yes,391.4710000000001,4.045700000000003,2,5
Yes,383.4640000000001,2.1136,2,4
Yes,359.4700000000001,2.4213000000000005,2,4
Yes,411.4420000000001,2.872300000000001,1,5
Yes,401.47900000000016,1.7515999999999994,2,4
Yes,324.403,3.3876000000000017,2,3
Yes,449.4950000000002,2.372,2,5
Yes,401.53200000000015,2.8989200000000013,1,5
Yes,467.5350000000002,2.2824999999999998,2,6
Yes,457.9620000000003,3.2257000000000025,0,6
