is_drug_like,mol weight,logp,hydrogen donors,hydrogen acceptors
Yes,137.998,0.11099999999999993,1,1
No,262.43699999999995,5.5007000000000055,1,1
Yes,297.42299999999994,4.283820000000003,0,2
Yes,129.207,-1.1496999999999988,2,3
Yes,278.348,3.7580000000000027,1,3
Yes,232.33,0.2437999999999989,0,2
Yes,166.26399999999995,3.102000000000002,0,1
Yes,148.249,3.2925200000000014,0,0
Yes,98.14499999999998,1.5415999999999999,0,1
No,383.62,7.677300000000008,1,1
Yes,188.33999999999995,2.0507,2,1
Yes,152.96399999999997,1.0734,0,2
Yes,123.15499999999999,1.2773999999999999,1,2
Yes,184.27899999999997,2.9320000000000013,0,2
Yes,186.295,3.6018000000000017,1,1
Yes,170.25199999999998,2.686000000000001,0,2
Yes,152.149,1.1787999999999998,1,3
Yes,335.6540000000001,-5.181399999999997,1,5
Yes,356.4630000000001,2.1181,0,3
Yes,383.641,0.42680000000000073,0,5
Yes,381.3490000000002,-5.877899999999995,0,4
Yes,407.91000000000025,3.1751000000000023,0,4
Yes,208.28,2.2986000000000004,0,0
Yes,276.464,4.7801000000000045,1,1
Yes,168.28,3.4921000000000024,0,1
Yes,130.15,1.6297999999999997,0,2
Yes,114.18799999999999,2.1557000000000004,0,1
Yes,264.409,4.968700000000005,0,2
Yes,240.38699999999994,4.636500000000004,0,2
Yes,295.77,2.916100000000001,1,4
No,204.35699999999997,5.056800000000004,0,0
No,296.539,6.362500000000008,1,1
Yes,181.14699999999996,1.60142,1,3
Yes,114.14399999999999,0.9446,0,2
Yes,140.22599999999997,2.711900000000001,0,1
Yes,221.17700000000002,1.6877,0,0
Yes,260.523,2.3772,0,0
Yes,331.966,3.873400000000001,0,4
Yes,256.13199999999995,3.1350000000000016,1,1
Yes,223.22799999999995,1.9121,1,4
Yes,198.30599999999995,3.298000000000002,0,2
Yes,216.19199999999998,2.5478000000000005,0,4
Yes,225.296,1.5223999999999998,2,6
Yes,362.401,4.222900000000003,0,3
Yes,455.82000000000005,4.020200000000002,3,4
No,281.4839999999999,5.509200000000005,1,1
Yes,116.16399999999999,0.45480000000000026,2,1
Yes,198.269,2.4418000000000006,2,2
Yes,302.34700000000004,3.0850000000000017,0,5
Yes,136.14999999999998,1.5948,1,2
No,500.6730000000003,5.827500000000006,0,8
Yes,302.201,4.607900000000003,2,2
No,542.6290000000004,1.440800000000002,4,7
Yes,203.197,1.3641,2,2
Yes,403.51900000000023,3.818400000000003,3,4
Yes,184.27899999999997,3.3778000000000024,1,1
Yes,357.38100000000003,4.600280000000004,0,5
No,514.7000000000005,6.219200000000007,0,8
Yes,326.39200000000005,4.260800000000003,0,4
Yes,446.62500000000034,4.555400000000003,0,7
Yes,288.43100000000004,3.8792000000000035,1,2
Yes,124.11399999999998,1.6382,0,1
Yes,223.253,1.6687,2,3
Yes,312.29099999999994,3.267100000000002,1,4
Yes,164.204,2.1056999999999997,1,2
Yes,74.07900000000001,-0.6225,1,2
Yes,434.57000000000045,1.9651999999999987,3,8
Yes,230.149,-0.9133799999999985,0,0
Yes,382.5980000000002,2.796800000000001,0,4
Yes,177.021,-2.490099999999999,0,4
Yes,265.312,-0.17330000000000018,2,4
Yes,108.07199999999999,-3.6835999999999993,0,2
Yes,264.25300000000004,-3.867599999999995,0,1
Yes,274.25500000000005,-0.4422999999999988,1,2
Yes,188.88299999999998,2.8085000000000013,0,0
Yes,314.231,1.6085000000000007,2,7
Yes,333.266,3.9242000000000035,0,5
Yes,272.264,2.3115000000000006,2,4
Yes,197.381,2.5084999999999997,0,0
Yes,143.411,1.6200999999999999,0,0
Yes,116.11999999999999,0.6866,2,4
Yes,258.36100000000005,4.534500000000004,0,2
No,616.7920000000005,3.4071000000000016,4,9
Yes,277.308,1.6882000000000004,0,3
Yes,248.39499999999992,1.9369,0,4
Yes,296.62,2.8736000000000015,0,4
Yes,344.66400000000016,3.255200000000002,0,4
Yes,222.32799999999995,3.320500000000002,0,2
Yes,254.32599999999994,2.785400000000001,0,4
Yes,90.553,1.8013,0,0
Yes,110.971,1.9777,0,0
Yes,56.064,0.37129999999999996,0,1
Yes,139.198,1.5325,0,1
Yes,198.30599999999995,3.5256000000000025,0,2
Yes,162.276,4.009200000000003,0,0
Yes,154.21199999999996,2.9384000000000015,0,0
No,424.6690000000002,7.878600000000009,2,2
Yes,156.269,2.583600000000001,1,1
Yes,144.25799999999998,2.4411000000000005,1,1
Yes,194.23000000000002,2.573500000000001,0,3
Yes,144.258,2.583600000000001,1,1
Yes,156.269,2.7497000000000016,1,1
Yes,69.107,1.16598,0,1
Yes,188.27,3.315000000000002,0,1
Yes,396.381,4.516500000000003,0,5
No,588.8700000000003,9.976499999999998,0,6
No,362.5100000000002,5.652800000000006,0,4
Yes,209.24499999999998,2.192,1,3
Yes,160.26,3.1648000000000023,0,0
Yes,150.22099999999998,2.4879000000000007,0,1
Yes,181.14699999999996,1.6014199999999998,1,3
Yes,201.063,2.766120000000001,0,1
Yes,128.21499999999997,1.805,1,1
Yes,122.16699999999996,2.0090399999999997,1,1
Yes,204.35699999999997,4.5591000000000035,0,0
Yes,216.283,4.892420000000002,0,0
No,546.7890000000003,8.806200000000006,0,6
No,390.5640000000003,6.433000000000007,0,4
Yes,327.4900000000001,4.501900000000004,1,5
Yes,158.19699999999995,1.6563999999999999,0,3
Yes,138.20999999999995,2.4879000000000007,0,1
No,268.4849999999999,6.0162000000000075,1,1
Yes,347.293,4.148200000000004,0,5
Yes,367.512,4.6886000000000045,0,3
Yes,319.4490000000001,2.7605000000000013,2,3
Yes,288.46000000000004,2.9924000000000017,0,4
Yes,240.80299999999994,2.6637000000000013,0,3
Yes,257.164,3.361600000000002,2,2
Yes,335.83100000000013,1.9229,1,4
Yes,156.99599999999998,1.163,0,2
Yes,253.20400000000004,2.720600000000001,0,0
Yes,279.399,2.0685000000000002,0,0
Yes,292.32000000000005,4.206200000000002,0,0
Yes,263.12,3.323800000000002,0,3
Yes,163.003,2.699,1,1
Yes,108.52400000000002,0.6999,1,1
Yes,187.06599999999997,1.4971999999999999,0,2
Yes,269.49199999999996,2.9795000000000016,0,3
Yes,190.24199999999996,2.687500000000001,0,2
Yes,198.134,1.5116,0,5
Yes,158.2,2.8484000000000007,0,1
Yes,124.07599999999998,1.1020999999999999,0,3
Yes,225.281,2.3556,1,6
Yes,213.31,1.4570999999999996,2,6
No,598.5060000000001,8.366500000000004,0,3
Yes,190.11999999999995,2.403600000000001,1,1
Yes,149.894,0.5049,0,0
Yes,108.10400000000001,-0.83744,2,4
Yes,119.12299999999998,1.26388,1,2
Yes,98.149,0.46168,0,2
Yes,225.204,-1.62583,3,6
Yes,103.081,-0.3216999999999998,1,3
Yes,76.05499999999999,-0.9561000000000002,3,2
Yes,122.17099999999998,1.1594200000000001,2,2
Yes,94.11699999999998,0.6638000000000002,1,2
Yes,187.63400000000001,0.9275,2,5
Yes,210.36499999999995,2.4115,2,2
Yes,170.29999999999998,1.4888000000000001,2,2
Yes,200.32999999999993,-0.6983999999999977,2,4
Yes,281.10100000000006,-7.113399999999995,0,4
Yes,143.93699999999998,-0.3589,0,3
Yes,172.17999999999995,0.6688,0,4
Yes,315.4170000000001,1.1579799999999993,2,4
Yes,164.204,1.6401999999999999,1,2
Yes,143.142,0.08967999999999998,0,4
Yes,238.37099999999992,4.2668000000000035,0,2
Yes,194.23,1.93692,0,3
Yes,363.336,3.5164000000000026,0,5
Yes,136.15399999999997,1.1772000000000002,2,1
Yes,164.208,1.7801,1,1
Yes,401.4630000000001,2.3702000000000005,2,6
Yes,126.11099999999999,1.28622,1,2
Yes,214.22000000000003,3.177100000000001,1,2
Yes,152.53300000000002,0.15310000000000018,2,2
No,270.45699999999994,5.9424000000000055,1,1
Yes,337.463,4.499300000000004,2,2
Yes,292.244,-2.0711999999999957,4,6
Yes,279.34,2.6670000000000007,2,3
Yes,312.365,4.000500000000003,0,4
No,546.7890000000004,9.238500000000002,0,6
No,418.6180000000004,7.501400000000008,0,4
Yes,185.26699999999997,1.4475,0,3
Yes,155.241,1.4961,1,2
Yes,368.1860000000001,3.865700000000002,1,4
No,511.3200000000003,5.447400000000003,2,4
Yes,278.244,3.520400000000002,1,3
Yes,308.36100000000005,3.1003000000000016,0,5
Yes,404.41,2.879500000000001,3,6
Yes,264.32099999999997,2.2499,2,3
Yes,194.23000000000002,1.9224,1,3
Yes,298.338,2.672200000000001,2,4
Yes,144.17299999999997,2.5454000000000008,1,1
Yes,190.28299999999996,1.589,1,3
Yes,162.23299999999998,-1.3781999999999992,3,4
Yes,415.5930000000002,1.9919999999999993,4,7
Yes,106.121,-1.0124,2,3
Yes,206.28199999999995,0.8286,1,4
Yes,423.7400000000003,1.5246000000000002,0,4
Yes,331.3419999999999,1.2374999999999992,0,0
Yes,216.122,-1.221799999999998,0,0
Yes,139.626,-3.3110999999999966,1,1
Yes,193.67399999999998,-2.574199999999995,0,2
Yes,149.665,-1.7492999999999979,0,0
Yes,185.698,-0.9133799999999985,0,0
Yes,89.56400000000001,0.09387,0,1
Yes,241.11599999999993,-1.7492999999999979,0,0
Yes,109.945,-7.329999999999999,0,4
No,575.5690000000004,-3.25849999999999,0,8
Yes,246.21899999999997,-1.5465,1,4
Yes,341.29800000000006,-2.717599999999999,3,7
Yes,230.22,-1.2520999999999989,0,3
Yes,161.158,-4.244999999999997,1,4
Yes,246.30399999999997,-0.7821999999999991,0,4
Yes,227.37400000000002,-0.2756000000000005,0,2
Yes,129.185,-2.9583999999999993,1,2
Yes,254.221,-3.2888999999999964,1,3
Yes,222.603,-2.2188799999999977,0,3
Yes,255.977,-6.162999999999999,0,4
No,248.16299999999998,-8.462899999999998,6,8
Yes,239.03799999999995,-4.798199999999998,2,3
Yes,384.4260000000002,-0.9538999999999949,0,7
Yes,205.17000000000002,-2.0931999999999986,0,3
Yes,296.232,-2.832099999999998,0,7
Yes,208.17,-2.5927999999999987,0,4
Yes,216.278,-1.1038999999999985,0,3
Yes,198.10599999999997,-5.601099999999997,3,6
Yes,148.209,-0.2541000000000001,2,4
No,894.0180000000003,-1.1869999999999872,8,14
Yes,163.136,1.4710999999999999,1,3
Yes,117.14800000000001,-0.039000000000000146,0,2
Yes,335.554,3.919000000000003,0,3
Yes,242.725,2.8651,0,0
Yes,214.08700000000002,3.0588000000000015,0,2
No,328.003,5.0039000000000025,0,1
Yes,233.10800000000003,4.116100000000002,0,0
No,291.3169999999999,6.472500000000006,0,0
Yes,124.965,0.3736,1,1
Yes,136.23799999999997,3.453000000000002,0,0
Yes,152.23699999999997,2.2576,0,1
Yes,263.281,1.2980999999999998,0,3
Yes,206.26700000000002,-0.5061000000000002,0,3
Yes,260.23699999999997,0.3839,0,3
Yes,213.971,0.6049,1,1
Yes,88.22599999999998,1.9544,0,0
Yes,337.62800000000016,4.322000000000004,3,3
Yes,112.216,2.9987000000000013,0,0
Yes,98.145,1.5416,0,1
Yes,81.118,1.47618,0,1
Yes,96.12899999999999,1.3176,0,1
Yes,218.33999999999995,3.904200000000003,0,1
No,254.41399999999993,5.026600000000005,0,2
Yes,262.349,2.7230000000000008,0,3
Yes,100.11699999999999,0.7355,0,2
Yes,128.17099999999996,1.3716000000000002,0,2
Yes,212.33299999999997,3.712200000000003,0,2
Yes,212.33299999999997,3.8563000000000027,0,2
Yes,70.09100000000001,0.7614,0,1
Yes,71.07900000000001,-0.34230000000000005,1,1
Yes,70.091,0.5711999999999999,0,1
Yes,192.21399999999997,2.1524,0,3
Yes,156.269,2.8954000000000013,1,1
Yes,256.3419999999999,1.5729,1,4
Yes,114.14399999999999,0.5878,0,2
Yes,202.24999999999997,1.3397999999999999,0,4
Yes,146.153,0.8666999999999998,1,3
Yes,119.12699999999995,0.9579,1,2
Yes,135.19099999999997,2.2963000000000005,0,2
Yes,84.162,2.3406000000000002,0,0
Yes,120.15099999999995,1.7579,0,1
Yes,170.211,3.478900000000002,0,1
Yes,186.279,3.8378000000000023,0,1
Yes,182.31099999999998,1.9157,0,2
Yes,112.176,-0.3824000000000001,0,2
Yes,144.16999999999996,0.4865000000000001,1,3
Yes,170.21099999999998,3.0424000000000015,0,1
Yes,121.13899999999997,1.2842,0,2
Yes,128.127,0.13850000000000007,0,3
Yes,130.143,0.5286,0,3
Yes,86.13399999999999,1.3755,0,1
Yes,103.121,-0.8852,2,2
Yes,474.39800000000025,3.531600000000002,3,5
Yes,196.29,2.7643000000000013,0,2
Yes,192.25800000000004,2.570800000000001,0,2
Yes,150.177,1.7496999999999998,0,2
Yes,136.19799999999998,2.08596,0,2
Yes,120.579,1.7979,0,1
Yes,178.23099999999997,2.6823000000000006,1,1
Yes,127.18699999999998,1.0871,1,1
Yes,142.19799999999998,1.7616999999999998,0,2
Yes,118.17599999999999,0.7938000000000001,1,2
Yes,112.98700000000001,2.2001,0,0
Yes,146.23,1.0218,2,2
Yes,216.32099999999997,2.2287,1,3
Yes,312.365,3.726600000000003,0,4
Yes,164.24800000000002,2.3901000000000003,1,1
Yes,156.269,2.439500000000001,1,1
Yes,72.107,0.8412999999999999,0,1
Yes,145.20499999999996,2.681680000000001,0,1
Yes,190.28599999999997,3.1875000000000018,0,1
Yes,83.134,1.55608,0,1
Yes,100.16099999999999,1.6215,0,1
Yes,130.18699999999998,1.8973,1,1
Yes,308.462,4.223300000000004,1,3
No,446.6720000000004,7.993400000000009,0,4
No,390.5640000000003,6.433000000000007,0,4
Yes,218.362,3.0659000000000023,1,3
Yes,192.258,2.8895000000000017,0,2
Yes,188.07599999999996,2.2463000000000006,0,3
Yes,104.149,0.4037,1,2
Yes,156.25,2.9212000000000016,0,2
Yes,102.13299999999998,1.1171,1,1
Yes,100.16099999999999,1.6215,0,1
Yes,86.13399999999999,1.2314,0,1
Yes,283.355,3.831500000000003,0,5
Yes,90.122,-0.3929,2,2
No,356.54700000000025,5.962500000000007,0,4
Yes,89.13800000000002,-0.019999999999999685,1,2
Yes,146.23,1.3084,2,2
Yes,168.27999999999997,3.0599000000000016,1,1
Yes,90.122,-0.252,2,2
Yes,122.16699999999996,1.7399,1,1
Yes,94.541,0.6060000000000001,1,1
Yes,152.19299999999998,1.4462,1,2
Yes,341.83500000000015,3.7393000000000027,1,5
Yes,195.24899999999997,3.230400000000002,0,0
Yes,100.161,1.335,1,1
Yes,126.19899999999997,2.3218000000000005,0,1
Yes,144.214,0.7742,2,2
Yes,170.29999999999995,1.6312999999999998,2,2
Yes,289.33500000000004,1.6333000000000002,2,4
Yes,154.25300000000001,2.1935000000000007,1,1
Yes,134.22199999999998,2.9202800000000018,0,0
Yes,135.21,2.1940600000000003,1,1
Yes,136.194,2.3174600000000005,1,1
Yes,126.15899999999998,0.44974,1,2
Yes,142.58499999999998,2.3540200000000002,1,1
Yes,107.15599999999999,1.5772199999999998,1,1
Yes,206.32899999999995,3.760100000000003,0,1
Yes,106.16799999999999,2.30344,0,0
Yes,186.232,1.5501400000000003,1,2
Yes,134.22199999999998,3.118420000000002,0,0
Yes,150.221,2.22242,1,1
Yes,136.14999999999998,1.69322,1,1
Yes,182.135,1.8114200000000005,0,4
Yes,147.22100000000003,2.3531200000000005,1,1
Yes,143.18899999999996,2.5432200000000007,0,1
Yes,108.13999999999997,1.7006199999999998,1,1
Yes,136.19799999999998,1.7102799999999998,0,2
Yes,82.106,0.7181199999999999,1,1
No,555.7640000000004,4.607940000000005,0,7
Yes,382.89100000000013,1.1770000000000003,1,5
Yes,86.134,1.3755,0,1
Yes,100.16099999999999,1.7656,0,1
Yes,128.21499999999997,2.5458000000000007,0,1
Yes,88.106,0.5694,0,2
Yes,178.231,2.700800000000001,0,2
Yes,194.23000000000002,2.0186,0,3
Yes,116.15999999999998,1.5072,1,1
Yes,100.16099999999999,1.6215,0,1
Yes,127.014,2.2426000000000004,0,0
Yes,104.14899999999999,-0.0028000000000000247,2,2
Yes,100.16099999999999,1.335,1,1
Yes,58.08,0.5952999999999999,0,1
Yes,106.16799999999996,2.2490000000000006,0,0
Yes,292.297,2.3338,0,7
Yes,140.226,2.5458000000000007,0,1
Yes,86.178,2.5866000000000007,0,0
Yes,116.15999999999998,1.6513,1,1
Yes,130.18699999999998,2.0414,1,1
Yes,142.242,2.935900000000001,0,1
Yes,170.296,3.7161000000000026,0,1
No,240.4749999999999,6.877700000000007,0,0
No,232.83899999999994,5.926300000000006,0,0
Yes,176.731,4.365900000000004,0,0
Yes,158.285,3.119400000000002,1,1
Yes,174.35299999999998,4.100000000000004,0,1
Yes,116.204,1.9491,1,1
Yes,117.148,1.8745999999999998,0,3
Yes,174.35299999999998,4.100000000000004,0,1
Yes,185.35499999999993,3.6887000000000025,0,1
Yes,172.27199999999993,1.8858,2,1
Yes,149.23699999999997,2.898600000000001,1,1
Yes,156.634,1.3551000000000002,0,2
Yes,148.202,0.4219,1,3
Yes,179.263,1.8136199999999998,1,2
Yes,171.28799999999995,0.8382000000000003,0,3
Yes,236.27100000000002,1.7596999999999998,2,3
Yes,121.18299999999995,2.1184,1,1
Yes,89.13799999999999,-0.4118000000000001,2,2
Yes,240.375,1.942,0,3
Yes,217.34099999999995,1.94848,0,4
Yes,166.21999999999994,2.484000000000001,0,2
Yes,90.122,0.015200000000000047,1,2
Yes,182.15599999999998,2.2039999999999997,0,4
Yes,377.87600000000015,1.0762999999999996,1,4
Yes,245.70599999999996,1.7353999999999998,1,4
Yes,229.707,1.9874999999999998,1,3
No,548.0430000000005,1.2614999999999994,2,12
Yes,178.062,2.65242,1,1
Yes,157.644,2.3074399999999997,1,1
Yes,302.271,1.6010999999999997,2,4
Yes,233.14200000000002,3.2916200000000018,0,1
Yes,95.57300000000001,0.5996,0,1
Yes,247.72199999999995,1.6354,1,4
Yes,267.722,3.6677000000000017,1,1
Yes,462.95600000000024,3.431820000000001,1,10
Yes,183.59099999999998,-0.3151,3,3
Yes,313.86900000000014,3.4574000000000025,1,3
Yes,208.234,0.9982,0,0
Yes,136.296,1.3765,0,0
Yes,138.619,2.4884000000000004,0,2
Yes,327.572,4.026200000000004,0,4
Yes,163.387,1.4412,1,1
Yes,153.823,2.5529,0,0
Yes,203.83,3.1882,0,0
Yes,208.08799999999997,1.9907,0,1
Yes,252.1409999999999,2.3093000000000004,0,2
Yes,126.97,1.3791,0,1
Yes,167.85,2.5938,0,0
Yes,177.845,2.8631,0,0
Yes,225.45800000000003,3.3450000000000006,1,1
Yes,192.00099999999998,2.901600000000001,0,2
Yes,226.446,3.5550000000000006,0,2
Yes,312.837,4.786820000000005,0,3
Yes,284.142,3.2829000000000024,0,2
Yes,200.621,2.1918999999999995,1,2
Yes,355.6450000000001,4.385500000000004,0,4
Yes,192.00099999999998,2.901600000000001,0,2
Yes,191.01299999999998,2.6916,1,1
Yes,224.73100000000002,3.887800000000003,0,1
Yes,147.00400000000002,2.993400000000001,0,0
Yes,253.085,1.0240000000000002,3,4
Yes,186.594,1.8034000000000001,1,2
Yes,170.59500000000003,2.1266,0,2
Yes,123.539,-0.7088000000000001,2,2
Yes,327.572,4.026200000000004,0,4
Yes,92.525,0.624,0,1
Yes,98.96000000000001,1.464,0,0
Yes,80.51400000000001,0.21749999999999997,1,1
Yes,173.039,1.4547,0,2
Yes,285.491,2.8607000000000014,0,4
Yes,144.494,0.4029,2,1
Yes,212.742,2.9155000000000015,0,2
Yes,129.20299999999997,1.2648000000000001,0,1
Yes,171.284,2.4351000000000003,0,1
Yes,199.338,3.215300000000002,0,1
Yes,73.095,-0.2956000000000001,0,1
Yes,121.18299999999995,1.7526,0,1
Yes,157.30100000000002,2.908500000000002,0,1
Yes,170.25599999999997,0.6304000000000001,1,2
Yes,329.32099999999997,4.738100000000002,0,1
Yes,88.11,-0.4548000000000001,2,1
Yes,221.25599999999994,2.1183,1,3
Yes,104.178,-0.28990000000000027,2,1
Yes,143.274,2.566300000000001,1,1
Yes,136.14999999999998,1.4732,0,2
Yes,146.142,0.11259999999999981,0,4
Yes,425.52200000000033,2.6327000000000007,0,8
Yes,222.23999999999998,2.0690999999999997,0,4
Yes,290.403,4.468000000000004,0,3
Yes,150.17699999999996,1.8978,0,2
Yes,152.193,1.23,1,2
Yes,156.612,2.657020000000001,0,1
Yes,299.37,1.5011,1,4
Yes,182.17499999999998,1.402,1,3
Yes,166.17600000000002,1.4818,0,3
Yes,207.229,1.6127999999999998,1,3
Yes,162.22899999999998,1.076,0,3
Yes,178.22799999999998,0.3124,0,4
Yes,96.107,-0.49599999999999983,1,2
Yes,78.136,-0.005299999999999971,0,1
Yes,94.20400000000001,1.6274,0,2
Yes,194.96800000000005,2.2940000000000005,0,0
No,538.066,7.193400000000004,0,0
No,464.11499999999995,5.378200000000002,1,1
No,432.17599999999993,5.234600000000002,0,2
Yes,161.12599999999998,2.2876000000000003,1,1
Yes,312.118,3.514400000000002,0,1
Yes,305.3620000000001,2.468400000000001,0,3
Yes,280.082,2.663400000000001,0,4
Yes,183.182,0.7801,2,2
No,394.29900000000004,5.423200000000002,1,3
Yes,325.3,1.51172,1,5
Yes,77.05799999999999,-0.5588000000000002,1,1
Yes,124.18700000000001,1.1715799999999998,1,2
Yes,211.22400000000002,1.6169999999999998,1,3
Yes,104.11199999999997,0.9532799999999999,0,2
Yes,117.15099999999995,1.75268,0,1
Yes,95.105,-0.37684000000000006,1,3
Yes,135.217,-0.9367999999999999,3,2
Yes,202.282,2.4953000000000003,2,1
Yes,94.07000000000001,-0.9588000000000001,4,3
Yes,111.10399999999997,-0.6479000000000004,2,3
Yes,171.58299999999997,1.6204,2,2
Yes,168.15199999999996,1.1856,1,4
Yes,135.20999999999998,2.2213000000000003,1,1
Yes,165.192,1.4455,1,3
Yes,127.57399999999997,1.9222,1,1
Yes,114.19200000000001,0.21499999999999997,2,2
Yes,126.12300000000002,-1.3818000000000001,3,6
Yes,173.60700000000003,0.5389999999999999,2,5
Yes,133.15399999999997,1.1451,2,2
Yes,102.18100000000001,-0.10320000000000007,1,2
No,310.289,5.450300000000003,0,3
Yes,150.13,-2.5823000000000005,4,5
Yes,99.13300000000001,1.3906,1,2
Yes,151.989,-0.311,0,3
Yes,153.13699999999997,1.6088200000000001,1,3
Yes,211.12899999999996,0.9912000000000001,2,4
Yes,185.56599999999997,1.9738,0,3
Yes,263.037,-1.1386000000000003,3,4
Yes,157.55599999999998,2.2482000000000006,0,2
Yes,224.172,0.4091999999999996,2,4
Yes,165.14799999999994,1.7973999999999997,0,3
Yes,215.59199999999998,2.0348,0,4
Yes,139.10999999999999,1.3003999999999998,1,3
Yes,167.11999999999995,1.293,1,3
Yes,171.58299999999997,2.3336000000000006,0,2
Yes,196.24999999999994,0.27749999999999964,1,2
Yes,158.15699999999998,0.14779999999999993,0,4
Yes,150.181,1.2271999999999998,2,2
Yes,149.19299999999998,1.95342,1,1
Yes,196.29,3.2406000000000024,0,2
Yes,218.20499999999998,0.044299999999999784,0,6
Yes,194.27399999999997,2.850500000000001,0,2
Yes,162.188,2.2549,0,2
Yes,186.29499999999996,3.0119000000000016,0,2
Yes,144.21399999999997,2.1298000000000004,0,2
Yes,234.24799999999996,0.14579999999999949,0,6
Yes,182.263,2.852100000000001,0,2
Yes,141.17,0.031199999999999894,0,2
Yes,170.25199999999998,2.686000000000001,0,2
Yes,396.5310000000001,3.999800000000003,0,4
Yes,174.19599999999997,0.8927999999999999,0,4
Yes,216.27699999999993,2.0615,0,4
Yes,172.26799999999997,2.910000000000001,0,2
Yes,196.28999999999994,3.076100000000002,0,2
Yes,228.37599999999992,4.470400000000004,0,2
Yes,215.29299999999995,1.5882,0,3
Yes,231.03099999999998,1.7538,0,5
Yes,301.34200000000004,3.1047400000000014,0,4
Yes,240.26299999999998,0.78162,0,4
Yes,135.16599999999997,1.0462,1,1
Yes,226.27900000000002,3.1641000000000012,1,1
Yes,227.26700000000002,2.1033,3,3
Yes,188.27099999999996,1.0742999999999998,1,3
Yes,195.17400000000004,0.4325999999999995,2,3
No,548.7280000000003,5.816200000000005,4,4
No,871.0039999999998,4.558000000000006,6,14
Yes,230.26299999999998,3.036500000000001,1,2
Yes,90.07799999999999,-0.5482,2,2
Yes,274.26899999999995,0.4690999999999998,1,6
Yes,134.131,-0.9381000000000002,3,3
Yes,216.19199999999998,2.2361999999999997,2,2
Yes,123.11099999999998,0.7797999999999999,1,2
No,862.9220000000003,1.977799999999999,10,14
Yes,228.37599999999995,4.772100000000004,1,1
Yes,90.07799999999999,-0.2826,1,2
Yes,226.231,2.6838000000000006,0,3
Yes,240.258,2.0759,1,3
Yes,132.115,-0.2775000000000001,0,4
Yes,198.22099999999998,2.905800000000001,0,2
Yes,214.21999999999997,3.264400000000002,0,3
Yes,349.7450000000001,3.6101000000000028,0,5
Yes,204.26900000000003,3.1997000000000018,0,2
Yes,240.30199999999996,3.0150000000000015,0,2
No,383.366,5.003300000000004,0,5
Yes,336.3840000000002,3.143600000000002,0,6
Yes,206.28500000000003,3.423700000000002,0,2
Yes,187.30799999999994,2.735500000000001,0,2
Yes,203.35099999999994,3.3716000000000026,0,2
Yes,203.35099999999997,3.3716000000000026,0,2
Yes,262.35299999999995,3.165700000000002,0,4
Yes,112.12799999999999,0.5545,0,2
Yes,126.15499999999999,0.9446,0,2
Yes,112.08799999999998,-0.9368000000000005,2,2
Yes,196.20199999999997,1.50962,0,4
Yes,184.27899999999997,3.052500000000002,0,2
Yes,152.237,2.8560000000000008,0,1
Yes,148.161,1.5382,0,2
Yes,140.18200000000002,1.3347,0,2
Yes,256.3859999999999,3.850900000000003,0,3
Yes,113.16000000000001,0.6766000000000001,1,1
Yes,114.144,1.1036000000000001,0,2
Yes,111.14399999999999,0.7523,0,1
Yes,86.09,0.3234,0,2
Yes,288.34700000000004,2.07272,1,4
Yes,151.165,0.2251999999999999,1,2
Yes,102.08899999999998,0.5417000000000001,0,3
Yes,170.25199999999998,2.5199000000000007,0,2
Yes,88.062,0.1532,0,3
Yes,232.279,2.4650000000000007,0,3
Yes,146.189,2.2056000000000004,0,1
Yes,110.15599999999999,1.5415999999999999,0,1
Yes,121.13899999999995,1.2549,1,1
Yes,128.175,1.5438,0,2
Yes,278.291,3.3260000000000014,0,1
Yes,110.04899999999999,0.6688999999999999,0,3
Yes,262.289,1.5552000000000001,0,6
Yes,223.253,1.6687,2,3
No,368.583,6.486400000000007,0,3
Yes,245.51399999999998,2.9209000000000005,0,2
Yes,122.145,-0.26349999999999985,0,3
Yes,108.118,-0.3881,0,3
Yes,140.182,0.9527,0,2
Yes,144.12599999999998,0.19030000000000008,1,3
Yes,138.12199999999999,1.0904,2,2
Yes,142.10999999999999,0.4701,2,3
Yes,138.12199999999999,1.0903999999999998,2,2
Yes,154.12099999999998,0.7959999999999998,3,3
Yes,167.11999999999998,0.4780000000000001,2,3
Yes,178.209,0.669,2,3
Yes,194.27399999999997,2.1414000000000004,2,2
Yes,150.221,2.0,1,1
No,344.313,-5.761199999999992,9,11
Yes,157.257,1.2878999999999998,2,2
Yes,154.12099999999998,0.7959999999999998,3,3
Yes,163.003,2.699,1,1
Yes,151.165,1.3505999999999998,2,2
Yes,129.075,-1.0116000000000003,3,6
Yes,120.10399999999998,-1.33,2,4
Yes,176.25900000000001,2.7051000000000007,1,1
Yes,177.163,0.6231999999999998,3,5
Yes,136.147,-2.058,4,4
Yes,170.25199999999995,1.9452,1,2
Yes,143.211,0.9863200000000001,1,3
Yes,190.28299999999996,1.5922,1,3
Yes,135.12599999999998,0.6685999999999999,1,3
Yes,291.372,2.9598000000000013,1,3
Yes,218.346,4.486000000000002,0,2
Yes,116.149,0.04948999999999998,3,3
Yes,154.32500000000002,1.5791999999999997,2,3
Yes,244.264,-8.0222,0,0
Yes,191.07200000000003,-2.6634999999999973,0,0
Yes,404.4330000000003,1.4067000000000016,0,2
Yes,386.377,2.1413,0,0
